origin_id	chr	insert_position	LTR	insert_orientation	count	inserted_gene	refseq_id	gene_id	gene_orientation	exon_intron	nearest_gene	nearest_gene_refseq_id	nearest_gene_id	nearest_gene_orientation	nearest_gene_distance	comment	pubmed_id
AB256252.1	chr20	61510042	5LTR	+	1	DIDO1	NM_033081	11083	-	exon16;Flag=Last					0		17262715
AB256253.1	chr19	10732517	5LTR	+	1	SLC44A2	NM_001145056	57153	+	intron1;Flag=First					0		17262715
AB256254.1	chr1	21283078	5LTR	+	1	EIF4G3	NM_001198801	8672	-	intron9					0		17262715
AB256255.1	chr19	18610072	5LTR	+	1	ELL	NM_006532	8178	-	intron1;Flag=First					0		17262715
AB256256.1	chr16	27271539	5LTR	-	1	NSMCE1	NM_145080	197370	-	intron1;Flag=First					0		17262715
AB256257.1	chr1	21283078	5LTR	+	1	EIF4G3	NM_001198801	8672	-	intron9					0		17262715
AB256258.1	chr8	145077326	5LTR	+	1	not found					SPATC1	NM_198572	375686	+	9255		17262715
AB256259.1	chr14	56658731	5LTR	+	1	PELI2	NM_021255	57161	+	intron2					0		17262715
AB256260.1	chr11	64962022	5LTR	+	1	CAPN1	NM_001198868	823	+	intron10					0		17262715
AB256261.1	chr22	19844918	5LTR	-	1	not found					C22orf29	NM_024627	79680	-	2456		17262715
AB256262.1	chr4	29780119	5LTR	+	1	not found					PCDH7	NM_032456	5099	+	941910		17262715
AB256263.1	chr1	21283078	5LTR	+	1	EIF4G3	NM_001198801	8672	-	intron9					0		17262715
AB256264.1	chr6	108133860	5LTR	-	1	SCML4	NM_198081	256380	-	intron1;Flag=First					0		17262715
AB256265.1	chr22	19844918	5LTR	-	1	not found					C22orf29	NM_024627	79680	-	2456		17262715
AB256266.1	chr19	47700359	5LTR	-	1	SAE1	NM_005500	10055	+	intron6					0		17262715
AB256267.1	chr22	19844918	5LTR	-	1	not found					C22orf29	NM_024627	79680	-	2456		17262715
AB256268.1	chr19	49986405	5LTR	+	1	FLT3LG	NM_001459	2323	+	intron8;Flag=Last					0		17262715
AB256269.1	chr12	49804993	5LTR	-	1	SPATS2	NM_023071	65244	+	intron2					0		17262715
AB256270.1	chr8	145254644	5LTR	+	1	HEATR7A	NM_032450	727957	+	intron11					0		17262715
AB256271.1	chr6	35653429	5LTR	+	1	FKBP5	NM_001145775	2289	-	intron2					0		17262715
AB256272.1	chr3	16350689	5LTR	+	1	not found					OXNAD1	NM_138381	92106	+	3095		17262715
AB256273.1	chr12	49804993	5LTR	-	1	SPATS2	NM_023071	65244	+	intron2					0		17262715
AB256274.1	chr12	49804993	5LTR	-	1	SPATS2	NM_023071	65244	+	intron2					0		17262715
AB256275.1	chr12	19311648	5LTR	-	1	PLEKHA5	NM_019012	54477	+	intron3					0		17262715
AB256276.1	chr22	19844918	5LTR	-	1	not found					C22orf29	NM_024627	79680	-	2456		17262715
AB256277.1	chr9	131336678	5LTR	-	1	SPTAN1	NM_001195532	6709	+	intron3					0		17262715
AB256278.1	chr9	131336678	5LTR	-	1	SPTAN1	NM_001195532	6709	+	intron3					0		17262715
AB256279.1	chr2	232376791	5LTR	-	1	LINC00471	NR_024079	151477	-	intron2;Flag=Last					0		17262715
AB256280.1	chr19	17669192	5LTR	-	1	GLT25D1	NM_024656	79709	+	intron1;Flag=First					0		17262715
AB256281.1	chr5	133392949	5LTR	+	1	not found					VDAC1	NM_003374	7416	-	52125		17262715
AB256282.1	chr1	46108400	5LTR	+	1	GPBP1L1	NM_021639	60313	-	intron6					0		17262715
AB256283.1	chr1	46108400	5LTR	+	1	GPBP1L1	NM_021639	60313	-	intron6					0		17262715
AB256284.1	chr3	149617226	5LTR	-	1	RNF13	NM_183381	11342	+	intron5					0		17262715
AB256285.1	chr22	19844918	5LTR	-	1	not found					C22orf29	NM_024627	79680	-	2456		17262715
AB256286.1	chr17	7389764	5LTR	-	1	POLR2A	NM_000937	5430	+	intron1;Flag=First					0		17262715
AB256287.1	chr1	228689279	5LTR	-	1	not found					RNF187	NM_001010858	149603	+	5390		17262715
AB256288.1	chr20	44571669	5LTR	+	1	PCIF1	NM_022104	63935	+	intron7					0		17262715
AB256289.1	chr1	101410897	5LTR	+	1	SLC30A7	NM_001144884	148867	+	intron8					0		17262715
AB256290.1	chr1	10204337	5LTR	+	1	UBE4B	NM_006048	10277	+	intron16					0		17262715
AB256291.1	chr16	89489489	5LTR	+	1	ANKRD11	NM_013275	29123	-	intron1;Flag=First					0		17262715
AB256292.1	chr14	66105461	5LTR	+	1	FUT8	NR_038167	2530	+	intron6					0		17262715
AB256293.1	chr22	19844918	5LTR	-	1	not found					C22orf29	NM_024627	79680	-	2456		17262715
AB256294.1	chr2	69786653	5LTR	-	1	AAK1	NM_014911	22848	-	intron2					0		17262715
AB256295.1	chr9	132650146	5LTR	+	1	FNBP1	NM_015033	23048	-	exon17;Flag=Last					0		17262715
AB256296.1	chr22	17660712	5LTR	+	1	CECR1	NM_177405	51816	-	exon7;Flag=Last					0		17262715
AB256297.1	chr22	19844918	5LTR	-	1	not found					C22orf29	NM_024627	79680	-	2456		17262715
AB256298.1	chr4	143085267	5LTR	+	1	INPP4B	NM_003866	8821	-	intron17					0		17262715
AB256299.1	chr17	40416903	5LTR	-	1	STAT5B	NM_012448	6777	-	intron1;Flag=First					0		17262715
AB256300.1	chr3	71069621	5LTR	-	1	FOXP1	NM_032682	27086	-	intron11					0		17262715
AB256301.1	chr2	161400347	5LTR	+	1	not found					RBMS1			-	50029		17262715
AB256302.1	chr17	41340719	5LTR	-	1	NBR1	NM_031862	4077	+	intron6					0		17262715
AB256303.1	chr19	58389122	5LTR	+	1	ZNF814	NM_001144989	730051	-	intron1;Flag=First					0		17262715
AB256304.1	chr3	195368223	5LTR	+	1	not found					BC044310			-	2580		17262715
AB256305.1	chr1	197637249	5LTR	-	1	DENND1B	NM_001195215	163486	-	intron5					0		17262715
AB256306.1	chr17	74227757	5LTR	+	1	RNF157	NM_052916	114804	-	intron1;Flag=First					0		17262715
AB256307.1	chr14	22216566	5LTR	-	1	not found					TCRVA15			+	828		17262715
AB256308.1	chr22	19844918	5LTR	-	1	not found					C22orf29	NM_024627	79680	-	2456		17262715
AB256309.1	chr22	19844918	5LTR	-	1	not found					C22orf29	NM_024627	79680	-	2456		17262715
AB256310.1	chr12	49804993	5LTR	-	1	SPATS2	NM_023071	65244	+	intron2					0		17262715
AB256311.1	chr7	91638860	5LTR	+	1	AKAP9	NM_147185	10142	+	intron8					0		17262715
AB256312.1	chr17	22258591	5LTR	+	1	not found					TRNA			+	227803		17262715
AB256313.1	chr16	28943194	5LTR	+	1	not found					CD19	NM_001178098	930	+	65		17262715
AB256314.1	chr19	55563164	5LTR	-	1	RDH13	NM_138412	112724	-	intron4					0		17262715
AB256315.1	chr6	4124689	5LTR	+	1	ECI2	NM_206836	10455	-	intron7					0		17262715
AB256316.1	chr16	56820266	5LTR	-	1	NUP93	NM_014669	9688	+	intron3					0		17262715
AB256317.1	chr1	40744277	5LTR	-	1	ZMPSTE24	NM_005857	10269	+	intron6					0		17262715
AB256318.1	chr14	22216566	5LTR	-	1	not found					TCRVA15			+	828		17262715
AB256319.1	chr14	22216566	5LTR	-	1	not found					TCRVA15			+	828		17262715
AB256320.1	chr11	114038418	5LTR	-	1	ZBTB16	NM_006006	7704	+	intron3					0		17262715
AB256321.1	chr16	53671909	5LTR	+	1	RPGRIP1L	NM_001127897	23322	-	intron19					0		17262715
AB256322.1	chr2	171811130	5LTR	-	1	GORASP2	NM_001201428	26003	+	intron5					0		17262715
AB256323.1	chr14	61831805	5LTR	-	1	PRKCH	NM_006255	5583	+	intron1;Flag=First					0		17262715
AB256324.1	chr6	42550847	5LTR	+	1	UBR2	NM_015255	23304	+	intron2					0		17262715
AB256325.1	chr17	65731432	5LTR	+	1	NOL11	NM_015462	25926	+	intron8					0		17262715
AB256326.1	chr17	27588448	5LTR	+	1	NUFIP2	NM_020772	57532	-	exon4;Flag=Last					0		17262715
AB256327.1	chr22	38886872	5LTR	-	1	DDX17	NM_006386	10521	-	intron11					0		17262715
AB256328.1	chr22	37547781	5LTR	-	1	not found					IL2RB	NM_000878	3560	-	1819		17262715
AB256329.1	chr8	145036803	5LTR	+	1	PLEC	NM_000445	5339	-	intron2					0		17262715
AB256330.1	chr14	22216566	5LTR	-	1	not found					TCRVA15			+	828		17262715
AB256331.1	chr1	14050073	5LTR	-	1	PRDM2	NM_001135610	7799	+	intron2					0		17262715
AB256332.1	chr14	22216566	5LTR	-	1	not found					TCRVA15			+	828		17262715
AB256333.1	chr19	36421169	5LTR	-	1	not found					LRFN3	NM_024509	79414	+	6852		17262715
AB256334.1	chr5	138982801	5LTR	-	1	UBE2D2	NM_181838	7322	+	intron3					0		17262715
AB256335.1	chr13	99976455	5LTR	-	1	UBAC2	NM_001144072	337867	+	intron6					0		17262715
AB256336.1	chr15	21320619	5LTR	-	1	not found					DQ576041			-	5590		17262715
AB256337.1	chr17	59837308	5LTR	+	1	BRIP1	NM_032043	83990	-	intron14					0		17262715
AB256338.1	chr14	22216566	5LTR	-	1	not found					TCRVA15			+	828		17262715
AB256339.1	chr16	67116839	5LTR	-	1	CBFB	NM_001755	865	+	intron5;Flag=Last					0		17262715
AB256340.1	chr17	78590043	5LTR	+	1	RPTOR	NM_020761	57521	+	intron1;Flag=First					0		17262715
AB256341.1	chr3	128861685	5LTR	-	1	ISY1-RAB43	NM_001204890	100534599	-	intron6					0		17262715
AB256342.1	chr7	139815656	5LTR	+	1	JHDM1D	NM_030647	80853	-	intron9					0		17262715
AB256343.1	chr19	9981963	5LTR	-	1	OLFM2	NM_058164	93145	-	intron1;Flag=First					0		17262715
AB256344.1	chr3	48536900	5LTR	-	1	SHISA5	NM_016479	51246	-	intron2					0		17262715
AB256345.1	chr17	61810396	5LTR	-	1	STRADA	NM_153335	92335	-	intron1;Flag=First					0		17262715
AB256346.1	chr19	6838138	5LTR	-	1	VAV1	NM_005428	7409	+	intron21					0		17262715
AB256347.1	chr6	30738851	5LTR	+	1	not found					IER3	NM_003897	8870	-	26524		17262715
AB256348.1	chr22	19844918	5LTR	-	1	not found					C22orf29	NM_024627	79680	-	2456		17262715
AB256349.1	chr19	56161823	5LTR	+	1	CCDC106	NM_013301	29903	+	intron4					0		17262715
AB256350.1	chr11	118710843	5LTR	+	1	not found					CXCR5	NM_001716	643	+	43631		17262715
AB256351.1	chr19	23968167	5LTR	+	1	RPSAP58	NR_003662		+	intron1;Flag=First					0		17262715
AB256352.1	chr7	3066833	5LTR	-	1	CARD11	NM_032415	84433	-	intron1;Flag=First					0		17262715
AB256353.1	chr19	47090015	5LTR	+	1	PPP5D1	NM_001205281	100506012	-	intron1;Flag=First					0		17262715
AB256354.1	chr1	27802685	5LTR	+	1	WASF2	NM_006990	10163	-	intron1;Flag=First					0		17262715
AB256355.1	chr1	1705810	5LTR	+	1	NADK	NM_001198994	65220	-	intron1;Flag=First					0		17262715
AB256356.1	chr19	1910795	5LTR	+	1	SCAMP4	NM_079834	113178	+	intron1;Flag=First					0		17262715
AB256357.1	chr15	75693796	5LTR	-	1	SIN3A	NM_001145357	25942	-	intron10					0		17262715
AB256358.1	chr19	3143794	5LTR	-	1	GNA15	NM_002068	2769	+	intron1;Flag=First					0		17262715
AB256359.1	chr17	40395643	5LTR	-	1	STAT5B	NM_012448	6777	-	intron1;Flag=First					0		17262715
AB256360.1	chr12	65022775	5LTR	-	1	RASSF3	NM_178169	283349	+	intron1;Flag=First					0		17262715
AB256361.1	chr3	50615254	5LTR	-	1	HEMK1	NM_016173	51409	+	intron6					0		17262715
AB256362.1	chr5	6628123	5LTR	-	1	NSUN2	NR_037947	54888	-	intron3					0		17262715
AB256363.1	chr20	62638067	5LTR	-	1	PRPF6	NM_012469	24148	+	intron9					0		17262715
AB256364.1	chr16	50807061	5LTR	-	1	CYLD	NM_015247	1540	+	intron6					0		17262715
AB256365.1	chr3	16350689	5LTR	+	1	not found					OXNAD1	NM_138381	92106	+	3095		17262715
AB256366.1	chr8	42367015	5LTR	+	1	SLC20A2	NM_006749	6575	-	intron1;Flag=First					0		17262715
AB256367.1	chr17	40160776	5LTR	-	1	DNAJC7	NM_003315	7266	-	intron1;Flag=First					0		17262715
AB256368.1	chr2	225768976	5LTR	+	1	DOCK10	NM_014689	55619	-	intron3					0		17262715
AB256369.1	chr9	131294177	5LTR	+	1	GLE1	NM_001003722	2733	+	intron9					0		17262715
AB256370.1	chr17	58264979	5LTR	+	1	USP32	NM_032582	84669	-	intron29					0		17262715
AB256371.1	chr20	35710474	5LTR	+	1	RBL1	NM_002895	5933	-	intron2					0		17262715
AB256372.1	chr11	67004723	5LTR	+	1	KDM2A	NM_012308	22992	+	intron12					0		17262715
AB256373.1	chr19	21500143	5LTR	+	1	ZNF708	NM_021269	7562	-	intron1;Flag=First					0		17262715
AB256374.1	chr20	39663515	5LTR	+	1	TOP1	NM_003286	7150	+	intron2					0		17262715
AB256375.1	chr8	126986564	5LTR	-	1	not found					LINC00861	NR_038446	100130231	-	23123		17262715
AB256376.1	chr12	14565521	5LTR	-	1	ATF7IP	NM_018179	55729	+	intron1;Flag=First					0		17262715
AB256377.1	chr19	42729086	5LTR	+	1	ZNF526	NM_133444	116115	+	exon3;Flag=Last					0		17262715
AB256378.1	chr1	144335470	5LTR	+	1	LINC00623	NR_024510	728855	-	intron1;Flag=SingleI					0		17262715
AB256379.1	chr14	55525785	5LTR	-	1	MAPK1IP1L	NM_144578	93487	+	intron1;Flag=First					0		17262715
AB256380.1	chr2	86713791	5LTR	-	1	KDM3A	NM_018433	55818	+	intron21					0		17262715
AB256381.1	chr19	50001496	5LTR	-	1	RPS11	NM_001015	6205	+	intron4;Flag=Last					0		17262715
AB256382.1	chr2	113436542	5LTR	-	1	not found					SLC20A1	NM_005415	6574	+	15142		17262715
AB256383.1	chr1	31496959	5LTR	+	1	PUM1	NM_001020658	9698	-	intron3					0		17262715
AB256384.1	chr18	52563777	5LTR	+	1	not found					RAB27B	NM_004163	5874	+	1030		17262715
AB256385.1	chr12	120671993	5LTR	+	1	PXN	NM_001080855	5829	-	intron1;Flag=First					0		17262715
AB256386.1	chr13	100851727	5LTR	+	1	PCCA	NM_000282	5095	+	intron6					0		17262715
AB256387.1	chr7	150316752	5LTR	-	1	not found					GIMAP6	NM_024711	474344	-	5711		17262715
AB256388.1	chr22	36738456	5LTR	+	1	MYH9	NM_002473	4627	-	intron2					0		17262715
AB256389.1	chr12	69025215	5LTR	-	1	RAP1B	NM_001251917	5908	+	intron1;Flag=First					0		17262715
AB256390.1	chr22	20877753	5LTR	-	1	MED15	NM_001003891	51586	+	intron1;Flag=First					0		17262715
AB256391.1	chr8	141352995	5LTR	+	1	TRAPPC9	NM_031466	83696	-	intron9					0		17262715
AB256392.1	chr1	100860318	5LTR	+	1	CDC14A	NM_003672	8556	+	intron4					0		17262715
AB256393.1	chr12	46855065	5LTR	+	1	LOC100288798	XR_110375	100288798	+	intron1;Flag=First					0		17262715
AB256394.1	chr1	207054912	5LTR	+	1	not found					IL20			+	12344		17262715
AB256395.1	chr22	19080327	5LTR	+	1	DGCR2	NM_005137	9993	-	intron1;Flag=First					0		17262715
AB256396.1	chr7	107234279	5LTR	-	1	BCAP29	NM_018844	55973	+	intron3					0		17262715
AB256397.1	chr11	62410412	5LTR	-	1	GANAB	NM_198334	23193	-	intron1;Flag=First					0		17262715
AB256398.1	chr20	39663515	5LTR	+	1	TOP1	NM_003286	7150	+	intron2					0		17262715
AB256399.1	chr1	28817168	5LTR	-	1	PHACTR4	NM_001048183	65979	+	intron10					0		17262715
AB256400.1	chr16	67097306	5LTR	-	1	CBFB	NM_001755	865	+	intron3					0		17262715
AB256401.1	chr19	6884615	5LTR	+	1	not found					EMR1	NM_001974	2015	+	2944		17262715
AB256402.1	chr3	49720636	5LTR	+	1	APEH	NM_001640	327	+	intron21;Flag=Last					0		17262715
AB256403.1	chr17	27137334	5LTR	+	1	FAM222B	NM_001077498	55731	-	intron1;Flag=First					0		17262715
AB256404.1	chr15	85211446	5LTR	-	1	not found					SEC11A	NM_001271918		-	1321		17262715
AB256405.1	chr20	34250190	5LTR	-	1	RBM12	NM_001198840	10137	-	intron1;Flag=SingleI					0		17262715
AB256406.1	chr16	67082053	5LTR	-	1	CBFB	NM_001755	865	+	intron3					0		17262715
AB256407.1	chr11	71742451	5LTR	+	1	NUMA1	NM_006185	4926	-	intron3					0		17262715
AB256408.1	chr14	81372501	5LTR	+	1	CEP128	NM_152446	145508	-	intron3					0		17262715
AB256409.1	chr20	30892833	5LTR	+	1	KIF3B	NM_004798	9371	+	intron1;Flag=First					0		17262715
AB256410.1	chr22	31900899	5LTR	-	1	SFI1	NM_014775	9814	+	intron1;Flag=First					0		17262715
AB256411.1	chr17	76054719	5LTR	-	1	TNRC6C	NM_018996	57690	+	intron4					0		17262715
AB256412.1	chr17	40406788	5LTR	-	1	STAT5B	NM_012448	6777	-	intron1;Flag=First					0		17262715
AB256413.1	chr2	69645923	5LTR	+	1	NFU1	NR_045631	27247	-	intron3					0		17262715
AB256414.1	chr12	12643957	5LTR	-	1	DUSP16	NM_030640	80824	-	intron4					0		17262715
AB256415.1	chr7	2993625	5LTR	-	1	CARD11	NM_032415	84433	-	intron2					0		17262715
AB256416.1	chr17	40411332	5LTR	-	1	STAT5B	NM_012448	6777	-	intron1;Flag=First					0		17262715
AB256417.1	chr6	31258183	5LTR	+	1	not found					HLA-C			-	18270		17262715
AB256418.1	chr19	43018770	5LTR	+	1	LOC100996307	NR_073180	100996307	+	intron2;Flag=Last					0		17262715
AB256419.1	chr9	128030240	5LTR	-	1	GAPVD1	NM_015635	26130	+	intron1;Flag=First					0		17262715
AB256420.1	chr3	125222378	5LTR	+	1	SNX4	NM_003794	8723	-	intron2					0		17262715
AB256421.1	chr3	56800202	5LTR	+	1	ARHGEF3	NM_001128615	50650	-	intron5					0		17262715
AB256422.1	chr17	40411332	5LTR	-	1	STAT5B	NM_012448	6777	-	intron1;Flag=First					0		17262715
AB256423.1	chr17	27797701	5LTR	-	1	TAOK1	NM_025142	57551	+	intron3					0		17262715
AB256424.1	chr15	44942040	5LTR	-	1	SPG11	NM_001160227	80208	-	intron6					0		17262715
AB256425.1	chr1	153882422	5LTR	+	1	GATAD2B	NM_020699	57459	-	intron1;Flag=First					0		17262715
AB256426.1	chr19	30323126	5LTR	+	1	not found					CCNE1	NM_001238	898	+	7911		17262715
AB256427.1	chr20	61486452	5LTR	-	1	TCFL5	NM_006602	10732	-	intron4					0		17262715
AB256428.1	chr19	44255995	5LTR	-	1	SMG9	NM_019108	56006	-	intron1;Flag=First					0		17262715
AB256429.1	chr6	30542833	5LTR	+	1	ABCF1	NM_001090	23	+	intron1;Flag=First					0		17262715
AB256430.1	chr11	65823773	5LTR	-	1	SF3B2	NM_006842	10992	+	intron5					0		17262715
AB256431.1	chr1	28964156	5LTR	-	1	TAF12	NM_005644	6883	-	intron1;Flag=First					0		17262715
AB256432.1	chr19	39848998	5LTR	-	1	SAMD4B	NM_018028	55095	+	intron5					0		17262715
AB256433.1	chr12	24490220	5LTR	-	1	SOX5	NM_001261414	6660	-	intron3					0		17262715
AB256434.1	chr17	40411332	5LTR	-	1	STAT5B	NM_012448	6777	-	intron1;Flag=First					0		17262715
AB256435.1	chr12	24490220	5LTR	-	1	SOX5	NM_001261414	6660	-	intron3					0		17262715
AB256436.1	chr14	104343971	5LTR	+	1	not found					LINC00637	NR_038436	145216	+	19585		17262715
AB256437.1	chr17	58594086	5LTR	-	1	APPBP2	NM_006380	10513	-	intron1;Flag=First					0		17262715
AB256438.1	chr15	65895001	5LTR	+	1	VWA9	NM_001207059	81556	-	intron2					0		17262715
AB256439.1	chr17	29573450	5LTR	+	1	NF1	NM_000267	4763	+	intron29					0		17262715
AB256440.1	chr6	90762555	5LTR	-	1	BACH2	NM_001170794	60468	-	intron3					0		17262715
AB256441.1	chr7	65519653	5LTR	+	1	not found					ASL	NM_001024944	435	+	21122		17262715
AB256442.1	chr2	120475209	5LTR	-	1	not found					TMEM177			+	31126		17262715
AB256443.1	chr6	90728723	5LTR	-	1	BACH2	NM_001170794	60468	-	intron3					0		17262715
AB256444.1	chr17	40411332	5LTR	-	1	STAT5B	NM_012448	6777	-	intron1;Flag=First					0		17262715
AB256445.1	chr6	90760525	5LTR	-	1	BACH2	NM_001170794	60468	-	intron3					0		17262715
AB256446.1	chr15	64630590	5LTR	+	1	CSNK1G1	NM_022048	53944	-	intron1;Flag=First					0		17262715
AB256447.1	chr17	73396708	5LTR	+	1	GRB2	NM_203506	2885	-	intron1;Flag=First					0		17262715
AB256448.1	chr6	90760525	5LTR	-	1	BACH2	NM_001170794	60468	-	intron3					0		17262715
AB256449.1	chr17	40411332	5LTR	-	1	STAT5B	NM_012448	6777	-	intron1;Flag=First					0		17262715
AB256450.1	chr17	40411332	5LTR	-	1	STAT5B	NM_012448	6777	-	intron1;Flag=First					0		17262715
AB256451.1	chr2	242344487	5LTR	-	1	FARP2	NM_014808	9855	+	intron4					0		17262715
AB256452.1	chr17	78601774	5LTR	-	1	RPTOR	NM_020761	57521	+	intron2					0		17262715
AB256453.1	chr12	57729654	5LTR	+	1	not found					R3HDM2	NM_014925	22864	-	25408		17262715
AB256454.1	chr19	15571703	5LTR	+	1	RASAL3	NM_022904	64926	-	intron5					0		17262715
AB256455.1	chr12	133091037	5LTR	+	1	FBRSL1	NM_001142641	57666	+	intron2					0		17262715
AB256456.1	chr17	40411332	5LTR	-	1	STAT5B	NM_012448	6777	-	intron1;Flag=First					0		17262715
AB256457.1	chr16	23884544	5LTR	-	1	PRKCB	NM_002738	5579	+	intron2					0		17262715
AB256458.1	chr17	40411332	5LTR	-	1	STAT5B	NM_012448	6777	-	intron1;Flag=First					0		17262715
AB256459.1	chr5	77671489	5LTR	+	1	SCAMP1	NM_004866	9522	+	intron1;Flag=First					0		17262715
AB256460.1	chr7	87002548	5LTR	+	1	CROT	NM_021151	54677	+	intron7					0		17262715
AB256461.1	chr8	145975693	5LTR	+	1	ZNF251	NM_138367	90987	-	intron4;Flag=Last					0		17262715
AB256462.1	chr16	50753403	5LTR	+	1	NOD2	NM_022162	64127	+	intron6					0		17262715
AB256463.1	chr8	145034173	5LTR	+	1	PLEC	NM_000445	5339	-	intron2					0		17262715
AB256464.1	chr6	30017074	5LTR	+	1	ZNRD1-AS1	NR_026751	80862	-	intron3					0		17262715
AB256465.1	chr5	171100280	5LTR	+	1	not found					FBXW11	NM_033644	23291	-	188275		17262715
AB256466.1	chr17	74091767	5LTR	+	1	EXOC7	NM_015219	23265	-	intron5					0		17262715
AB256467.1	chr20	34297713	5LTR	-	1	RBM39	NR_040722	9584	-	intron13					0		17262715
AB256468.1	chr4	26983623	5LTR	-	1	STIM2	NM_001169117	57620	+	intron3					0		17262715
AB256469.1	chr11	71619423	5LTR	-	1	LOC100133315	NR_029192		-	intron6;Flag=Last					0		17262715
AB256470.1	chr12	112441862	5LTR	-	1	TMEM116	NM_001193531	89894	-	intron2					0		17262715
AB256471.1	chrX	118668277	5LTR	+	1	not found					CXorf56	NM_001170569	63932	-	3834		17262715
AB256472.1	chr11	118117514	5LTR	-	1	MPZL3	NM_198275	196264	-	intron1;Flag=First					0		17262715
AB256473.1	chr15	23320566	5LTR	-	1	HERC2P2	NR_002824		-	intron16					0		17262715
AB256474.1	chr17	40411332	5LTR	-	1	STAT5B	NM_012448	6777	-	intron1;Flag=First					0		17262715
AB256475.1	chr16	21626834	5LTR	+	1	METTL9	NM_001077180	51108	+	intron2					0		17262715
AB256476.1	chr17	27775751	5LTR	+	1	TAOK1	NM_025142	57551	+	intron1;Flag=First					0		17262715
AB256477.1	chrX	135828838	5LTR	+	1	ARHGEF6	NM_004840	9459	-	intron3					0		17262715
AB256478.1	chr14	93727286	5LTR	-	1	BTBD7	NM_001002860	55727	-	intron5					0		17262715
AB256479.1	chr1	112183450	5LTR	-	1	RAP1A	NM_002884	5906	+	intron1;Flag=First					0		17262715
AB256480.1	chr7	156949548	5LTR	+	1	UBE3C	NM_014671	9690	+	intron1;Flag=First					0		17262715
AB256481.1	chr12	24490220	5LTR	-	1	SOX5	NM_001261414	6660	-	intron3					0		17262715
AB256482.1	chr12	12643957	5LTR	-	1	DUSP16	NM_030640	80824	-	intron4					0		17262715
AB256483.1	chr10	76224938	5LTR	-	1	ADK	NM_001202450	132	+	intron6					0		17262715
AB256484.1	chr6	90751962	5LTR	-	1	BACH2	NM_001170794	60468	-	intron3					0		17262715
AB256485.1	chr17	40411332	5LTR	-	1	STAT5B	NM_012448	6777	-	intron1;Flag=First					0		17262715
AB256486.1	chr16	305344	5LTR	-	1	ITFG3	NM_032039	83986	+	intron3					0		17262715
AB256487.1	chr17	40406788	5LTR	-	1	STAT5B	NM_012448	6777	-	intron1;Flag=First					0		17262715
AB256488.1	chr10	6557711	5LTR	-	1	PRKCQ	NM_006257	5588	-	intron1;Flag=First					0		17262715
AB256489.1	chr17	40411332	5LTR	-	1	STAT5B	NM_012448	6777	-	intron1;Flag=First					0		17262715
AB256490.1	chr9	139785955	5LTR	-	1	TRAF2	NM_021138	7186	+	intron1;Flag=First					0		17262715
AB256491.1	chr5	169102339	5LTR	-	1	DOCK2	NM_004946	1794	+	intron6					0		17262715
AB256492.1	chr4	2730241	5LTR	-	1	FAM193A	NM_003704	8603	+	intron18;Flag=Last					0		17262715
AB256493.1	chr22	46085040	5LTR	-	1	ATXN10	NM_013236	25814	+	intron1;Flag=First					0		17262715
AB256494.1	chr7	45737219	5LTR	+	1	ADCY1	NM_021116	107	+	intron14					0		17262715
AB256495.1	chr12	127568290	5LTR	-	1	not found					BC032874			-	23348		17262715
AB256496.1	chr12	24490220	5LTR	-	1	SOX5	NM_001261414	6660	-	intron3					0		17262715
AB256497.1	chr10	42380243	5LTR	+	1	not found					LOC441666	NR_024380		-	447070		17262715
AB256498.1	chr17	40398191	5LTR	-	1	STAT5B	NM_012448	6777	-	intron1;Flag=First					0		17262715
AB256499.1	chrX	153353336	5LTR	+	1	MECP2	NM_004992	4204	-	intron2					0		17262715
AB256500.1	chr19	47463828	5LTR	-	1	ARHGAP35	NM_004491	2909	+	intron2					0		17262715
